Rec_Id,speaker,timestamp,utterance,annotation,source,utterance_length,Game_ID,voted_for,end_role,votes_target,winner
207,jacob,04:46,Has it been more than five minutes?,No Strategy,Ego4D,7,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
212,jacob,04:53,I'm Google Fat.,No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
217,jacob,05:01,"Well, let's vote.",Call for Action,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
220,jacob,05:08,"I think, I think you're right.",Defense,Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
223,jacob,05:14,Do we? So we have to vote to kill somebody.,Call for Action,Ego4D,10,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
230,jacob,05:38,Okay. Yeah. I'm cool with that. I'm comfortable.,No Strategy,Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
235,jacob,05:54,I vote myself.,Call for Action,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
15,sean,01:05,Really?,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
22,sean,01:23,So probably good idea.,No Strategy,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
32,sean,01:35,We got solid 70%.,No Strategy,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
52,sean,02:25,Yeah.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
62,sean,02:54,Yay.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
69,sean,03:18,Okay.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
71,sean,03:20,Interesting.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
77,sean,03:34,Okay. Interesting.,No Strategy,Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
81,sean,03:40,Case...,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
98,sean,04:12,Robber.,Identity Declaration,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
109,sean,00:07,"Well, get out of there.",Call for Action,Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
131,sean,00:48,Statistically.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
134,sean,00:54,What?,Interrogation,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
137,sean,00:57,One of us four is lying.,Accusation,Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
145,sean,01:18,But if he says troublemaker and I'm robber...,Identity Declaration,Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
145,sean,01:18,But if he says troublemaker and I'm robber...,Accusation,Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
164,sean,02:08,Yeah positive.,No Strategy,Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
166,sean,02:11,I think so. I mean I paused it for the survey.,No Strategy,Ego4D,11,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
168,sean,02:19,True. But it's now resuming so.,No Strategy,Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
178,sean,03:03,You have a big thumb. I got the small thumb. His thumb is way longer than mine.,No Strategy,Ego4D,17,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
180,sean,03:11,"Well, mine's, it's fat. It's not fat. It's short.",No Strategy,Ego4D,9,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
182,sean,03:17,Why?,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
184,sean,03:21,"Oh yeah. No, I know this is a genetic thing.",No Strategy,Ego4D,10,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
187,sean,03:26,Cool. Sean is Scarlet Johansson's son.,No Strategy,Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
209,sean,04:47,I think we're determined.,No Strategy,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
211,sean,04:53,What do you mean?,No Strategy,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
215,sean,04:58,"Yeah, you can go back.",No Strategy,Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
219,sean,05:07,I can second that. Or third that then.,Defense,Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
233,sean,05:50,Do we have to make a vote?,No Strategy,Ego4D,7,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
21,zack,01:22,Yeah. Oh smart.,No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
24,zack,01:25,Let's just see what happens. We'll see what happens.,No Strategy,Ego4D,9,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
25,zack,01:27,This is a test run.,No Strategy,Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
27,zack,01:30,Yeah.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
29,zack,01:30,Cool. This...,No Strategy,Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
33,zack,01:38,Hey! We've got...,No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
35,zack,01:44,We have the Audio running.,No Strategy,Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
47,zack,02:18,reasonable. Yes. Fair enough.,No Strategy,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
50,zack,02:23,There's potentially two.,No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
64,zack,02:58,To you?,No Strategy,Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
78,zack,03:38,Interesting.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
80,zack,03:40,Case for what?,Interrogation,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
80,zack,03:40,Case for what?,Defense,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
86,zack,03:52,What?,Interrogation,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
105,zack,04:31,Okay.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
115,zack,00:18,Troublemaker.,Identity Declaration,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
119,zack,00:28,"There's robber, troublemaker, seer.",Evidence,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
122,zack,00:33,"One of each, except for villager and werewolf.",Evidence,Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
126,zack,00:39,"1, 1, 1,",No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
130,zack,00:46,So statistically speaking.,No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
143,zack,01:14,"No, you're not.",Accusation,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
147,zack,01:23,Why would I lie?,Interrogation,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
151,zack,01:32,Or I could have just switched you two. So he thinks he's robber. You.,Defense,Ego4D,14,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
157,zack,01:51,No more rules.,No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
159,zack,02:00,It's fine.,No Strategy,Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
161,zack,02:04,"This was a test run, test run.",No Strategy,Ego4D,7,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
167,zack,02:19,"Oh, true. That's",No Strategy,Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
192,zack,03:50,I don't think it is.,No Strategy,Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
194,zack,03:50,You're good. You're good.,No Strategy,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
196,zack,03:56,What? Did I wake up?,Interrogation,Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
199,zack,04:00,I believe I am woken.,Evidence,Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
208,zack,04:47,I think it has.,No Strategy,Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
210,zack,04:48,Welcome to Google Fit. I'm not Google Fit.,No Strategy,Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
213,zack,04:55,I'm Bluetooth.,No Strategy,Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
218,zack,05:03,"I don't think it's any of us. I'm not going to lie to you, chief.",Defense,Ego4D,15,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
224,zack,05:16,No.,Defense,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
226,zack,05:18,"No, because it's the whole thing. If, oh, if no werewolves are there, and you don't vote anyone, then the villagers win.",Defense,Ego4D,22,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
228,zack,05:33,Yes.,No Strategy,Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
1,erin,00:03,The kids would like this.,No Strategy,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
2,erin,00:13,There's only seven of us.,No Strategy,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
6,erin,01:51,I don't think that's very funny.,No Strategy,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
8,erin,01:59,"All right  after this round I have a question. But I think I did the right thing.  Well, I totally lost my first question from the very beginning.  This could have been that question, but it's hard to say.",No Strategy,Ego4D,39,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
13,erin,02:36,"Likely story. I mean, you did move your card. At least at the end. You could have done that ",Defense,Ego4D,19,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
21,erin,03:09,You got drunk on the job.,No Strategy,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
23,erin,03:17,Because why?,Interrogation,Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
25,erin,03:20,You just perceive that-,No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
28,erin,03:32,"Well, I was the Robber.",Identity Declaration,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
30,erin,03:41,I don't feel like-,No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
32,erin,03:44,I don't feel like I have to tell you that.,Defense,Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
34,erin,03:52,I can leave it there. just moved it.,No Strategy,Ego4D,8,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
38,erin,04:07,So what did the Troublemaker do?,No Strategy,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
43,erin,04:20,Yep.,Evidence,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
48,erin,04:33,Because you were the Seer?,Interrogation,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
70,erin,00:08,Okay.,No Strategy,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
73,erin,00:10,All right. Back to the game.,No Strategy,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
76,erin,00:16,For no one else to get your joke but you.,No Strategy,Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
78,erin,00:21,"Okay, back to the game.",No Strategy,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
98,erin,01:37,I mean.,No Strategy,Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
112,erin,02:12,You just have that bad guy vibe about you.,Accusation,Ego4D,9,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
115,erin,02:21,But if he...,No Strategy,Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
122,erin,02:38,"I'm saying, as the robber I swapped these.",Identity Declaration,Ego4D,8,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
122,erin,02:38,"I'm saying, as the robber I swapped these.",Evidence,Ego4D,8,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
124,erin,02:41,"And as the troublemaker, you swapped these.",Evidence,Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
126,erin,02:44,We have no evidence...,No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
128,erin,02:46,Of anything for him.,No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
130,erin,02:49,But all of us are saying we weren't the werewolf.,Defense,Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
132,erin,02:53,"Well, I know we weren't because I saw it with my own two eyes. ",Defense,Ego4D,14,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
134,erin,02:56,And he doesn't have any motivation to say that I'm the seer.,Defense,Ego4D,12,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
136,erin,03:02,So unless both the werewolves are in here...,Accusation,Ego4D,8,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
138,erin,03:06,Then it has to be Clint.,No Strategy,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
140,erin,03:07,So.,No Strategy,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
142,erin,03:10,That's my vote.,No Strategy,Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
3,tyler,00:14,"There's only one of you, man.",No Strategy,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
5,tyler,01:49,"Clint, your card is turned.",No Strategy,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
9,tyler,02:22,Who was everybody?,Interrogation,Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
14,tyler,02:46,"Yeah, well, somebody did.",No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
17,tyler,03:03,I think that you're a Werewolf.,Accusation,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
19,tyler,03:03,Mm-hmm ,Accusation,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
24,tyler,03:19,Just because I think he's the Werewolf.,Accusation,Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
27,tyler,03:26,Mm-hmm ,No Strategy,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
35,tyler,03:53,"I can't remember, does the Robber see the card that they get?",No Strategy,Ego4D,12,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
37,tyler,04:01,"Okay. Nobody's the Insomniac, huh?",Interrogation,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
47,tyler,04:31,"No, she's the Seer.",Defense,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
52,tyler,04:39,What do you mean?,Defense,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
55,tyler,04:43,I'm not going to tell you guys.,Defense,Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
58,tyler,04:49,"Well, okay, if she's the Troublemaker, it would be Erin.",Evidence,Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
61,tyler,04:56,And I...,No Strategy,Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
62,tyler,00:00,Great. Okay. Here we go.,No Strategy,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
64,tyler,00:01,Coors Banquet is amazing.,No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
66,tyler,00:05,Yeah.,No Strategy,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
68,tyler,00:07,Okay.,No Strategy,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
71,tyler,00:09,It is very good.,No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
75,tyler,00:14,There you go.,No Strategy,Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
77,tyler,00:21,"Yes, exactly.",No Strategy,Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
80,tyler,00:38,"But, okay. Let me just say, if I thought that I was a werewolf and you traded me to her, then I would want everybody to guess her and I'm saying she is not, she is the seer.",Accusation,Ego4D,38,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
83,tyler,00:59,So I think this gentleman right here-,Accusation,Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
85,tyler,01:04,Is the werewolf.,Accusation,Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
89,tyler,01:16,I know for sure that...,No Strategy,Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
91,tyler,01:20,"I don't know that the drunk traded with this card, but I know what that card was.",No Strategy,Ego4D,17,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
93,tyler,01:29,I'm not going to tell everybody.,Defense,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
95,tyler,01:30,I don't know if he traded with that card though.,No Strategy,Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
100,tyler,01:41,"Well, the only thing I did was take this one and put it back where the closest is to me, so I'm just saying.",No Strategy,Ego4D,24,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
102,tyler,01:48,But.,No Strategy,Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
104,tyler,01:50,"I think. Yeah, cause I mean, we're not done with this.",No Strategy,Ego4D,11,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
106,tyler,01:50,I think that he's the werewolf.,Accusation,Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
109,tyler,02:08,Why would ,Defense,Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
110,tyler,02:08,I'm just...,Defense,Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
113,tyler,02:16,I guess.,No Strategy,Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
116,tyler,02:22,"Erin, we are okay.",No Strategy,Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
118,tyler,02:27,"It's Clint, right?",Interrogation,Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
